MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.kichler.com/search?q=55212NI,,,,,,,Electrical,Lighting,Fixtures,,55212NI,55212NI Kichler Wall Light,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,55212NI,,Electrical & Lighting>Light Fixtures>Wall Sconces,"Kichler, Wall Light, 55212NI, Wall Mount Mounting, Wall Sconces",WALL LIGHT WALLMT,"Kichler® 55212NI Wall Light, Wall Mount Mounting","Kichler® Wall Light, Wall Mount Mounting","Wall Light, Wall Mount Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Light,Series,,,Model,,,Number of Lights,,,Width,,,Mounting Type,Wall Mount,,Wattage,,,Voltage Rating,,,Color Temperature,,,Lumens,,,Location Rating,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kichler_55212NI.jpg,Kichler_55212NI_1.jpg,Kichler_55212NI_2.jpg,Kichler_55212NI_3.jpg,Kichler_55212NI_4.jpg,,,,,Kichler_55212NI_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/search?q=55226BKLFU,,,,,,,Electrical,Lighting,Fixtures,,55226BKLFU,55226BKFLU Kichler Wall Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,55226BKLFU,,Electrical & Lighting>Light Fixtures>Wall Sconces,"Kichler, Wall Light, 55226BKLFU, Wall Mount Mounting, Wall Sconces",WALL LIGHT WALLMT,"Kichler® 55226BKLFU Wall Light, Wall Mount Mounting","Kichler® Wall Light, Wall Mount Mounting","Wall Light, Wall Mount Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Light,Series,,,Model,,,Number of Lights,,,Width,,,Mounting Type,Wall Mount,,Wattage,,,Voltage Rating,,,Color Temperature,,,Lumens,,,Location Rating,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kichler_55226BKLFU.jpg,Kichler_55226BKLFU_1.jpg,Kichler_55226BKLFU_2.jpg,Kichler_55226BKLFU_3.jpg,Kichler_55226BKLFU_4.jpg,,,,,Kichler_55226BKLFU_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/search?q=55239CPZLED,,,,,,,Electrical,Lighting,Fixtures,,55239CPZLED,55239CPZLED Kichler Wall Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,55239CPZLED,,Electrical & Lighting>Light Fixtures>Wall Sconces,"Kichler, Wall Light, 55239CPZLED, Wall Mount Mounting, Wall Sconces",WALL LIGHT WALLMT,"Kichler® 55239CPZLED Wall Light, Wall Mount Mounting","Kichler® Wall Light, Wall Mount Mounting","Wall Light, Wall Mount Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Light,Series,,,Model,,,Number of Lights,,,Width,,,Mounting Type,Wall Mount,,Wattage,,,Voltage Rating,,,Color Temperature,,,Lumens,,,Location Rating,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kichler_55239CPZLED.jpg,Kichler_55239CPZLED_1.jpg,Kichler_55239CPZLED_2.jpg,Kichler_55239CPZLED_3.jpg,Kichler_55239CPZLED_4.jpg,,,,,Kichler_55239CPZLED_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/search?q=44072DBK,,,,,,,Electrical,Lighting,Fixtures,,44072DBK,44072DBK Kichler Chandelier Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,44072DBK,,Electrical & Lighting>Light Fixtures>Chandeliers,"Kichler, Chandelier, 44072DBK, Chain Hung Mounting, Chandeliers",CHANDELIER CHAIN HUNG,"Kichler® 44072DBK Chandelier, Chain Hung Mounting","Kichler® Chandelier, Chain Hung Mounting","Chandelier, Chain Hung Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Chandelier,Series,,,Model,,,Number of Lights,,,Width,,,Mounting Type,Chain Hung,,Wattage,,,Voltage Rating,,,Color Temperature,,,Lumens,,,Location Rating,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kichler_44072DBK.jpg,Kichler_44072DBK_1.jpg,Kichler_44072DBK_2.jpg,Kichler_44072DBK_3.jpg,Kichler_44072DBK_4.jpg,,,,,Kichler_44072DBK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/search?q=44073NI,,,,,,,Electrical,Lighting,Fixtures,,44073NI,44073NI Kichler Chandelier Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,44073NI,,Electrical & Lighting>Light Fixtures>Chandeliers,"Kichler, Chandelier, 44073NI, Chain Hung Mounting, Chandeliers",CHANDELIER CHAIN HUNG,"Kichler® 44073NI Chandelier, Chain Hung Mounting","Kichler® Chandelier, Chain Hung Mounting","Chandelier, Chain Hung Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Chandelier,Series,,,Model,,,Number of Lights,,,Width,,,Mounting Type,Chain Hung,,Wattage,,,Voltage Rating,,,Color Temperature,,,Lumens,,,Location Rating,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kichler_44073NI.jpg,Kichler_44073NI_1.jpg,Kichler_44073NI_2.jpg,Kichler_44073NI_3.jpg,Kichler_44073NI_4.jpg,,,,,Kichler_44073NI_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/search?q=52033BK,,,,,,,Electrical,Lighting,Fixtures,,52033BK,52033BK Kichler Chandelier Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,52033BK,,Electrical & Lighting>Light Fixtures>Chandeliers,"Kichler, Chandelier, 52033BK, Chain Hung Mounting, Chandeliers",CHANDELIER CHAIN HUNG,"Kichler® 52033BK Chandelier, Chain Hung Mounting","Kichler® Chandelier, Chain Hung Mounting","Chandelier, Chain Hung Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Chandelier,Series,,,Model,,,Number of Lights,,,Width,,,Mounting Type,Chain Hung,,Wattage,,,Voltage Rating,,,Color Temperature,,,Lumens,,,Location Rating,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kichler_52033BK.jpg,Kichler_52033BK_1.jpg,Kichler_52033BK_2.jpg,Kichler_52033BK_3.jpg,Kichler_52033BK_4.jpg,,,,,Kichler_52033BK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/search?q=84322WH,,,,,,,Electrical,Lighting,Fixtures,,84322WH,84322WH Kichler Chandelier Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,84322WH,,Electrical & Lighting>Light Fixtures>Chandeliers,"Kichler, Chandelier, 84322WH, Chain Hung Mounting, Chandeliers",CHANDELIER CHAIN HUNG,"Kichler® 84322WH Chandelier, Chain Hung Mounting","Kichler® Chandelier, Chain Hung Mounting","Chandelier, Chain Hung Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Chandelier,Series,,,Model,,,Number of Lights,,,Width,,,Mounting Type,Chain Hung,,Wattage,,,Voltage Rating,,,Color Temperature,,,Lumens,,,Location Rating,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kichler_84322WH.jpg,Kichler_84322WH_1.jpg,Kichler_84322WH_2.jpg,Kichler_84322WH_3.jpg,Kichler_84322WH_4.jpg,,,,,Kichler_84322WH_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/search?q=52404BK,,,,,,,Electrical,Lighting,Fixtures,,52404BK,52404BK Kichler Chandelier Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,52404BK,,Electrical & Lighting>Light Fixtures>Chandeliers,"Kichler, Chandelier, 52404BK, Chain Hung Mounting, Chandeliers",CHANDELIER CHAIN HUNG,"Kichler® 52404BK Chandelier, Chain Hung Mounting","Kichler® Chandelier, Chain Hung Mounting","Chandelier, Chain Hung Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Chandelier,Series,,,Model,,,Number of Lights,,,Width,,,Mounting Type,Chain Hung,,Wattage,,,Voltage Rating,,,Color Temperature,,,Lumens,,,Location Rating,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kichler_52404BK.jpg,Kichler_52404BK_1.jpg,Kichler_52404BK_2.jpg,Kichler_52404BK_3.jpg,Kichler_52404BK_4.jpg,,,,,Kichler_52404BK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/search?q=34686A,,,,,,,Electrical,Lighting,Fixtures,,34686A,34686A Kichler Chandelier Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,34686A,,Electrical & Lighting>Light Fixtures>Chandeliers,"Kichler, Chandelier, 34686A, Chain Hung Mounting, Chandeliers",CHANDELIER CHAIN HUNG,"Kichler® 34686A Chandelier, Chain Hung Mounting","Kichler® Chandelier, Chain Hung Mounting","Chandelier, Chain Hung Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Chandelier,Series,,,Model,,,Number of Lights,,,Width,,,Mounting Type,Chain Hung,,Wattage,,,Voltage Rating,,,Color Temperature,,,Lumens,,,Location Rating,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kichler_34686A.jpg,Kichler_34686A_1.jpg,Kichler_34686A_2.jpg,Kichler_34686A_3.jpg,Kichler_34686A_4.jpg,,,,,Kichler_34686A_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/search?q=34687A,,,,,,,Electrical,Lighting,Fixtures,,34687A,34687A Kichler Chandelier Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,34687A,,Electrical & Lighting>Light Fixtures>Chandeliers,"Kichler, Chandelier, 34687A, Chain Hung Mounting, Chandeliers",CHANDELIER CHAIN HUNG,"Kichler® 34687A Chandelier, Chain Hung Mounting","Kichler® Chandelier, Chain Hung Mounting","Chandelier, Chain Hung Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Chandelier,Series,,,Model,,,Number of Lights,,,Width,,,Mounting Type,Chain Hung,,Wattage,,,Voltage Rating,,,Color Temperature,,,Lumens,,,Location Rating,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kichler_34687A.jpg,Kichler_34687A_1.jpg,Kichler_34687A_2.jpg,Kichler_34687A_3.jpg,Kichler_34687A_4.jpg,,,,,Kichler_34687A_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/search?q=34688A,,,,,,,Electrical,Lighting,Fixtures,,34688A,34688A Kichler Chandelier Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,Kichler Lighting LLC,Kichler®,,34688A,,Electrical & Lighting>Light Fixtures>Chandeliers,"Kichler, Chandelier, 34688A, Chain Hung Mounting, Chandeliers",CHANDELIER CHAIN HUNG,"Kichler® 34688A Chandelier, Chain Hung Mounting","Kichler® Chandelier, Chain Hung Mounting","Chandelier, Chain Hung Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Chandelier,Series,,,Model,,,Number of Lights,,,Width,,,Mounting Type,Chain Hung,,Wattage,,,Voltage Rating,,,Color Temperature,,,Lumens,,,Location Rating,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kichler_34688A.jpg,Kichler_34688A_1.jpg,Kichler_34688A_2.jpg,Kichler_34688A_3.jpg,Kichler_34688A_4.jpg,,,,,Kichler_34688A_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/search?q=43671BKCLR,,,,,,,Electrical,Lighting,Fixtures,,43671BKCLR,43671BKCLR Kichler Chand Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,43671BKCLR,,Electrical & Lighting>Light Fixtures>Chandeliers,"Kichler, Chandelier, 43671BKCLR, Chain Hung Mounting, Chandeliers",CHANDELIER CHAIN HUNG,"Kichler® 43671BKCLR Chandelier, Chain Hung Mounting","Kichler® Chandelier, Chain Hung Mounting","Chandelier, Chain Hung Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Chandelier,Series,,,Model,,,Number of Lights,,,Width,,,Mounting Type,Chain Hung,,Wattage,,,Voltage Rating,,,Color Temperature,,,Lumens,,,Location Rating,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kichler_43671BKCLR.jpg,Kichler_43671BKCLR_1.jpg,Kichler_43671BKCLR_2.jpg,Kichler_43671BKCLR_3.jpg,Kichler_43671BKCLR_4.jpg,,,,,Kichler_43671BKCLR_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/search?q=52616BK,,,,,,,Electrical,Lighting,Fixtures,,52616BK,52616BK Kichler Chandelier Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,52616BK,,Electrical & Lighting>Light Fixtures>Chandeliers,"Kichler, Chandelier, 52616BK, Chain Hung Mounting, Chandeliers",CHANDELIER CHAIN HUNG,"Kichler® 52616BK Chandelier, Chain Hung Mounting","Kichler® Chandelier, Chain Hung Mounting","Chandelier, Chain Hung Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Chandelier,Series,,,Model,,,Number of Lights,,,Width,,,Mounting Type,Chain Hung,,Wattage,,,Voltage Rating,,,Color Temperature,,,Lumens,,,Location Rating,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kichler_52616BK.jpg,Kichler_52616BK_1.jpg,Kichler_52616BK_2.jpg,Kichler_52616BK_3.jpg,Kichler_52616BK_4.jpg,,,,,Kichler_52616BK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/search?q=52616NI,,,,,,,Electrical,Lighting,Fixtures,,52616NI,52616NI Kichler Chandelier Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,52616NI,,Electrical & Lighting>Light Fixtures>Chandeliers,"Kichler, Chandelier, 52616NI, Chain Hung Mounting, Chandeliers",CHANDELIER CHAIN HUNG,"Kichler® 52616NI Chandelier, Chain Hung Mounting","Kichler® Chandelier, Chain Hung Mounting","Chandelier, Chain Hung Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Chandelier,Series,,,Model,,,Number of Lights,,,Width,,,Mounting Type,Chain Hung,,Wattage,,,Voltage Rating,,,Color Temperature,,,Lumens,,,Location Rating,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kichler_52616NI.jpg,Kichler_52616NI_1.jpg,Kichler_52616NI_2.jpg,Kichler_52616NI_3.jpg,Kichler_52616NI_4.jpg,,,,,Kichler_52616NI_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kichler.com/search?q=52678BK,,,,,,,Electrical,Lighting,Fixtures,,52678BK,52678BK Kichler Chandelier Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,52678BK,,Electrical & Lighting>Light Fixtures>Chandeliers,"Kichler, Chandelier, 52678BK, Chain Hung Mounting, Chandeliers",CHANDELIER CHAIN HUNG,"Kichler® 52678BK Chandelier, Chain Hung Mounting","Kichler® Chandelier, Chain Hung Mounting","Chandelier, Chain Hung Mounting",,,,,,,,,,,,,,,,,,,,,,,,,,,Chandelier,Series,,,Model,,,Number of Lights,,,Width,,,Mounting Type,Chain Hung,,Wattage,,,Voltage Rating,,,Color Temperature,,,Lumens,,,Location Rating,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kichler_52678BK.jpg,Kichler_52678BK_1.jpg,Kichler_52678BK_2.jpg,Kichler_52678BK_3.jpg,Kichler_52678BK_4.jpg,,,,,Kichler_52678BK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
